1.033384432,1.028657255,1.016526263,1.016406521,1.078805444,1.038729593
1.023941941,1.019940764,1.009104556,1.015050858,1.055934548,1.029047195
1.01449945,1.018536658,1.007879707,1.006634528,1.032771063,1.019364796
1.005732872,1.0084199,0.999268907,0.998115093,1.009607578,1.009682398
1,1,1,1,1,1
0.979455047,0.998219177,0.990526208,0.984873824,0.975837673,0.990317602
0.969972435,0.988203708,0.981993263,0.97220202,0.952348879,0.980635204
0.951423438,0.97808695,0.980045366,0.963131202,0.937699372,0.970952805
0.934278034,0.969760649,0.970979743,0.955626136,0.917414095,0.961236131
0.923505885,0.967987516,0.963359484,0.955596239,0.904802475,0.95955214
0.904782534,0.957870758,0.960879349,0.954057657,0.881405323,0.950192494
0.888064484,0.949399435,0.951950633,0.945283895,0.860115501,0.935866668
0.877268253,0.947285343,0.944973657,0.939567633,0.847770542,0.910871908
0.861039625,0.919981974,0.937776423,0.948538937,0.825813568,0.893596198
0.851471232,0.919947335,0.937287651,0.955446753,0.814656537,0.876320489
0.840730699,0.927984925,0.942479282,0.955416856,0.800536042,0.863802929
0.825658432,0.919878056,0.936310107,0.955386959,0.782636968,0.852308974
0.816005542,0.919843416,0.935821335,0.953425559,0.779678506,0.824493359
0.806352651,0.91776576,0.935332563,0.94543985,0.768429578,0.81522518
0.796699761,0.908495223,0.932981145,0.939152805,0.753928745,0.805340569
0.784355526,0.905363022,0.932991774,0.939122908,0.732833622,0.798689103
0.77076668,0.89590467,0.944371001,0.939093011,0.721784896,0.795627231
0.759437923,0.886446318,0.940954001,0.941222762,0.709998763,0.786338997
0.739851503,0.880099011,0.934802618,0.949627666,0.694376062,0.777050763
0.72489791,0.875884178,0.932173065,0.952502408,0.675936299,0.770057785
0.713006697,0.865807918,0.926228129,0.947045653,0.661608944,0.766636656
0.694582423,0.855731659,0.926196605,0.947015756,0.637699224,0.756906003
0.676158148,0.8456554,0.926165081,0.940537055,0.610427371,0.747341439
0.65348706,0.835579141,0.92278159,0.926298045,0.580320283,0.737776876
0.639834788,0.829067413,0.921762534,0.925163493,0.564620817,0.728212312
0.626182516,0.822555685,0.920743478,0.924028941,0.548921352,0.718647749
0.612530244,0.816043958,0.919724422,0.922894389,0.533221886,0.709083186
0.598877972,0.80953223,0.918705366,0.921759837,0.51752242,0.699518622
0.5852257,0.803020503,0.91768631,0.920625285,0.501822954,0.689954059
0.571573428,0.796508775,0.916667254,0.919490733,0.486123489,0.680389496
0.560403387,0.791180998,0.915833481,0.918562463,0.473278471,0.672563944
0.551715578,0.787037171,0.915184991,0.917840475,0.463287902,0.666477404
0.545509999,0.784077295,0.914721784,0.91732477,0.456151781,0.662129875
0.541786653,0.782301369,0.914443859,0.917015346,0.451870109,0.659521357
0.540545537,0.781709394,0.914351218,0.916912205,0.450442885,0.658651852
0.541786653,0.782301369,0.914443859,0.917015346,0.451870109,0.659521357
0.545509999,0.784077295,0.914721784,0.91732477,0.456151781,0.662129875
0.551715578,0.787037171,0.915184991,0.917840475,0.463287902,0.666477404
0.560403387,0.791180998,0.915833481,0.918562463,0.473278471,0.672563944
0.571573428,0.796508775,0.916667254,0.919490733,0.486123489,0.680389496
0.5852257,0.803020503,0.91768631,0.920625285,0.501822954,0.689954059
0.598877972,0.80953223,0.918705366,0.921759837,0.51752242,0.699518622
0.612530244,0.816043958,0.919724422,0.922894389,0.533221886,0.709083186
0.626182516,0.822555685,0.920743478,0.924028941,0.548921352,0.718647749
0.639834788,0.829067413,0.921762534,0.925163493,0.564620817,0.728212312
0.65348706,0.835579141,0.92278159,0.926298045,0.580320283,0.737776876
0.667139332,0.842090868,0.923800646,0.927432597,0.596019749,0.747341439
0.680791604,0.848602596,0.924819702,0.928567149,0.611719215,0.756906003
0.694443876,0.855114324,0.925838758,0.929701701,0.62741868,0.766470566
0.708096148,0.861626051,0.926857814,0.930836253,0.643118146,0.776035129
0.721748421,0.868137779,0.92787687,0.931970805,0.658817612,0.785599693
0.735400693,0.874649506,0.928895926,0.933105357,0.674517078,0.795164256
0.749052965,0.881161234,0.929914982,0.934239909,0.690216543,0.804728819
0.762705237,0.887672962,0.930934038,0.935374462,0.705916009,0.814293383
0.776357509,0.894184689,0.931953094,0.936509014,0.721615475,0.823857946
0.790009781,0.900696417,0.93297215,0.937643566,0.737314941,0.833422509
0.803662053,0.907208145,0.933991206,0.938778118,0.753014407,0.842987073
0.817314325,0.913719872,0.935010262,0.93991267,0.768713872,0.852551636
0.830966597,0.9202316,0.936029318,0.941047222,0.784413338,0.862116199
0.844618869,0.926743327,0.937048374,0.942181774,0.800112804,0.871680763
0.858271141,0.933255055,0.93806743,0.943316326,0.81581227,0.881245326
0.871923413,0.939766783,0.939086486,0.944450878,0.831511735,0.89080989
0.885575685,0.94627851,0.940105542,0.94558543,0.847211201,0.900374453
0.899227957,0.952790238,0.941124598,0.946719982,0.862910667,0.909939016
0.912880229,0.959301966,0.942143654,0.947854534,0.878610133,0.91950358
0.926532501,0.965813693,0.94316271,0.948989086,0.894309598,0.929068143
0.940184773,0.972325421,0.944181766,0.950123638,0.910009064,0.938632706
0.953837045,0.978837148,0.945200822,0.95125819,0.92570853,0.94819727
0.967489317,0.985348876,0.946219878,0.952392742,0.941407996,0.957761833
0.98114159,0.991860604,0.947238934,0.953527295,0.957107461,0.967326396
0.994793862,0.998372331,0.94825799,0.954661847,0.972806927,0.97689096
1.008446134,1.004884059,0.949277046,0.955796399,0.988506393,0.986455523
1.022098406,1.011395787,0.950296102,0.956930951,1.004205859,0.996020086
1.035750678,1.017907514,0.951315158,0.958065503,1.019905324,1.00558465
1.04940295,1.024419242,0.952334214,0.959200055,1.03560479,1.015149213
1.063055222,1.030930969,0.95335327,0.960334607,1.051304256,1.024713776
1.076707494,1.037442697,0.954372326,0.961469159,1.067003722,1.03427834
1.090359766,1.043954425,0.955391381,0.962603711,1.082703187,1.043842903
1.104012038,1.050466152,0.956410437,0.963738263,1.098402653,1.053407467
1.11766431,1.05697788,0.957429493,0.964872815,1.114102119,1.06297203
1.131316582,1.063489608,0.958448549,0.966007367,1.129801585,1.072536593
1.144968854,1.070001335,0.959467605,0.967141919,1.14550105,1.082101157
1.158621126,1.076513063,0.960486661,0.968276471,1.161200516,1.09166572
1.172273398,1.08302479,0.961505717,0.969411023,1.176899982,1.101230283
1.18592567,1.089536518,0.962524773,0.970545575,1.192599448,1.110794847
1.199577942,1.096048246,0.963543829,0.971680128,1.208298914,1.12035941
1.213230214,1.102559973,0.964562885,0.97281468,1.223998379,1.129923973
1.225164187,1.109071701,0.965581941,0.973949232,1.239697845,1.139488537
1.225164187,1.115583429,0.966600997,0.975083784,1.255397311,1.1490531
1.225164187,1.122095156,0.967620053,0.976218336,1.271096777,1.158617663
1.225164187,1.128606884,0.968639109,0.977352888,1.286796242,1.168182227
1.225164187,1.135118611,0.969658165,0.97848744,1.302495708,1.17774679
1.225164187,1.141630339,0.970677221,0.979621992,1.318195174,1.187311354
1.225164187,1.148142067,0.971696277,0.980756544,1.33389464,1.196875917
1.225164187,1.154653794,0.972715333,0.981891096,1.349594105,1.20644048
1.225164187,1.161165522,0.973734389,0.983025648,1.365293571,1.216005044
1.225164187,1.16767725,0.974753445,0.9841602,1.380993037,1.225569607
1.225164187,1.174188977,0.975772501,0.985294752,1.396692503,1.23513417
1.225164187,1.180700705,0.976791557,0.986429304,1.412391968,1.244698734
1.225164187,1.187212432,0.977810613,0.987563856,1.428091434,1.254263297
1.225164187,1.19372416,0.978829669,0.988698408,1.4437909,1.26382786
1.225164187,1.200235888,0.979848725,0.989832961,1.459490366,1.273392424
1.225164187,1.206747615,0.980867781,0.990967513,1.475189831,1.282956987
1.225164187,1.213259343,0.981886837,0.992102065,1.490889297,1.29252155
1.225164187,1.219771071,0.982905893,0.993236617,1.506588763,1.302086114
1.225164187,1.226282798,0.983924949,0.994371169,1.522288229,1.311650677
1.225164187,1.232794526,0.984944005,0.995505721,1.537987694,1.32121524
1.225164187,1.239306254,0.985963061,0.996640273,1.55368716,1.327331938
1.225164187,1.245817981,0.986982117,0.997774825,1.569386626,1.327331938
1.225164187,1.252329709,0.988001173,0.998909377,1.585086092,1.327331938
1.225164187,1.258841436,0.989020229,1.000043929,1.600785558,1.327331938
